Latitud,Longitud,Rain,Station,Day,Month,year,cum_rain
16.23194,-92.135,1.6,Comitan,24,6,2019,1.6
16.23194,-92.135,0,Comitan,25,6,2019,0
16.23194,-92.135,0,Comitan,26,6,2019,0
16.23194,-92.135,2.2,Comitan,27,6,2019,39.8
16.23194,-92.135,2.2,Comitan,28,6,2019,2.2
16.23194,-92.135,0,Comitan,29,6,2019,0
16.23194,-92.135,0.2,Comitan,30,6,2019,0.2
16.23194,-92.135,72.2,Comitan,1,9,2019,497.4
16.23194,-92.135,6.8,Comitan,2,9,2019,560.4
16.23194,-92.135,23.4,Comitan,3,9,2019,807.4
16.23194,-92.135,22.6,Comitan,4,9,2019,22.6
16.23194,-92.135,0,Comitan,5,9,2019,0
16.23194,-92.135,0,Comitan,6,9,2019,0
16.23194,-92.135,0,Comitan,7,9,2019,0
16.23194,-92.135,1.2,Comitan,8,9,2019,34
16.23194,-92.135,6,Comitan,9,9,2019,163.6
16.23194,-92.135,6,Comitan,10,9,2019,6
16.23194,-92.135,0.2,Comitan,11,9,2019,0.2
16.23194,-92.135,0.2,Comitan,12,9,2019,0.2
16.23194,-92.135,13.2,Comitan,13,9,2019,159.6
16.23194,-92.135,23.8,Comitan,14,9,2019,5649.4
16.23194,-92.135,10.4,Comitan,15,9,2019,10.4
16.23194,-92.135,3,Comitan,16,9,2019,78.6
16.23194,-92.135,4,Comitan,17,9,2019,157.2
16.23194,-92.135,1.6,Comitan,18,9,2019,1.6
16.23194,-92.135,0,Comitan,19,9,2019,0
16.23194,-92.135,5.2,Comitan,20,9,2019,36.8
16.23194,-92.135,5.2,Comitan,21,9,2019,5.2
16.23194,-92.135,0.2,Comitan,22,9,2019,0.2
16.23194,-92.135,22,Comitan,23,9,2019,1001.6
16.23194,-92.135,60.4,Comitan,24,9,2019,2241.2
16.23194,-92.135,42,Comitan,25,9,2019,42
16.23194,-92.135,4.4,Comitan,26,9,2019,320
16.23194,-92.135,7.4,Comitan,27,9,2019,775.8
16.23194,-92.135,11.2,Comitan,28,9,2019,174.4
16.23194,-92.135,16.4,Comitan,29,9,2019,3658.8
16.23194,-92.135,16.4,Comitan,30,9,2019,16.4
16.23194,-93.90444,0,Comitan,1,7,2019,0
16.23194,-93.90444,0,Comitan,2,7,2019,0
16.23194,-93.90444,0,Comitan,3,7,2019,0
16.23194,-93.90444,0,Comitan,4,7,2019,0
16.23194,-93.90444,0,Comitan,5,7,2019,0
16.23194,-93.90444,0,Comitan,6,7,2019,0
16.23194,-93.90444,0,Comitan,7,7,2019,0
16.23194,-93.90444,0,Comitan,8,7,2019,0
16.23194,-93.90444,0,Comitan,9,7,2019,0
16.23194,-93.90444,0,Comitan,10,7,2019,0
16.23194,-93.90444,0,Comitan,11,7,2019,0
16.23194,-93.90444,0,Comitan,12,7,2019,0
16.23194,-93.90444,0,Comitan,13,7,2019,0
16.23194,-93.90444,0,Comitan,14,7,2019,0
16.23194,-93.90444,0,Comitan,15,7,2019,0
16.23194,-93.90444,0,Comitan,16,7,2019,0
16.23194,-93.90444,0,Comitan,17,7,2019,0
16.23194,-93.90444,0,Comitan,18,7,2019,0
16.23194,-93.90444,0,Comitan,19,7,2019,0
16.23194,-93.90444,0,Comitan,20,7,2019,0
16.23194,-93.90444,0,Comitan,21,7,2019,0
16.23194,-93.90444,0,Comitan,22,7,2019,0
16.23194,-93.90444,0,Comitan,23,7,2019,0
16.23194,-93.90444,0,Comitan,24,7,2019,0
16.23194,-93.90444,0,Comitan,25,7,2019,0
16.23194,-93.90444,0,Comitan,26,7,2019,0
16.23194,-93.90444,0,Comitan,27,7,2019,0
16.23194,-93.90444,0,Comitan,28,7,2019,0
16.23194,-93.90444,0,Comitan,29,7,2019,0
16.23194,-93.90444,0,Comitan,30,7,2019,0
16.23194,-93.90444,0,Comitan,31,7,2019,0
16.23194,-92.135,0,Comitan,1,8,2019,0
16.23194,-92.135,32,Comitan,2,8,2019,498.8
16.23194,-92.135,32.2,Comitan,3,8,2019,4384.2
16.23194,-92.135,0.8,Comitan,4,8,2019,19.2
16.23194,-92.135,0.6,Comitan,5,8,2019,0.6
16.23194,-92.135,0,Comitan,6,8,2019,0
16.23194,-92.135,0,Comitan,7,8,2019,0
16.23194,-92.135,2.8,Comitan,8,8,2019,72.8
16.23194,-92.135,19,Comitan,9,8,2019,4114.6
16.23194,-92.135,20.2,Comitan,10,8,2019,698.2
16.23194,-92.135,0.6,Comitan,11,8,2019,0.6
16.23194,-92.135,0,Comitan,12,8,2019,0
16.23194,-92.135,0,Comitan,13,8,2019,0
16.23194,-92.135,0,Comitan,14,8,2019,0
16.23194,-92.135,0,Comitan,15,8,2019,0
16.23194,-92.135,0,Comitan,16,8,2019,0
16.23194,-92.135,0,Comitan,17,8,2019,0
16.23194,-92.135,7.2,Comitan,18,8,2019,235.2
16.23194,-92.135,16,Comitan,19,8,2019,2063.2
16.23194,-92.135,17.2,Comitan,20,8,2019,532.4
16.23194,-92.135,1.2,Comitan,21,8,2019,1.2
16.23194,-92.135,0.8,Comitan,22,8,2019,0.8
16.23194,-92.135,3,Comitan,23,8,2019,12.6
16.23194,-92.135,3.2,Comitan,24,8,2019,381.2
16.23194,-92.135,0.2,Comitan,25,8,2019,0.2
16.23194,-92.135,0,Comitan,26,8,2019,0
16.23194,-92.135,0,Comitan,27,8,2019,0
16.23194,-92.135,0,Comitan,28,8,2019,0
16.23194,-92.135,0,Comitan,29,8,2019,0
16.23194,-92.135,0,Comitan,30,8,2019,0
16.23194,-92.135,68.2,Comitan,31,8,2019,1470.2
16.23194,-92.135,28.4,Comitan,1,10,2019,572.8
16.23194,-92.135,53,Comitan,2,10,2019,8668.2
16.23194,-92.135,31.8,Comitan,3,10,2019,31.8
16.23194,-92.135,61.8,Comitan,4,10,2019,8843.8
16.23194,-92.135,60.6,Comitan,5,10,2019,1970.2
16.23194,-92.135,10.6,Comitan,6,10,2019,2420.2
16.23194,-92.135,29.2,Comitan,7,10,2019,4286.4
16.23194,-92.135,37,Comitan,8,10,2019,6811.4
16.23194,-92.135,30.6,Comitan,9,10,2019,30.6
16.23194,-92.135,0.6,Comitan,10,10,2019,0.6
16.23194,-92.135,1,Comitan,11,10,2019,93
16.23194,-92.135,1,Comitan,12,10,2019,1
16.23194,-92.135,7,Comitan,13,10,2019,137
16.23194,-92.135,7,Comitan,14,10,2019,306.2
16.23194,-92.135,1.4,Comitan,15,10,2019,18.2
16.23194,-92.135,1.2,Comitan,16,10,2019,1.2
16.23194,-92.135,5.4,Comitan,17,10,2019,154.6
16.23194,-92.135,5.4,Comitan,18,10,2019,5.4
16.23194,-92.135,0.2,Comitan,19,10,2019,0.2
16.23194,-92.135,0,Comitan,20,10,2019,0
16.23194,-92.135,0,Comitan,21,10,2019,0
16.23194,-92.135,9.6,Comitan,22,10,2019,1209.6
16.23194,-92.135,9,Comitan,23,10,2019,9
16.23194,-92.135,6.6,Comitan,24,10,2019,1196.6
16.23194,-92.135,42.4,Comitan,25,10,2019,5001.2
16.23194,-92.135,86.4,Comitan,26,10,2019,16312.8
16.23194,-92.135,64.4,Comitan,27,10,2019,64.4
16.23194,-92.135,5.4,Comitan,28,10,2019,678.2
16.23194,-92.135,5.4,Comitan,29,10,2019,5.4
16.23194,-92.135,6.4,Comitan,30,10,2019,501.2
16.23194,-92.135,6.4,Comitan,31,10,2019,6.4
16.72444,-92.63694,0.2,scdlc,1,6,2019,0.2
16.72444,-92.63694,0.2,scdlc,2,6,2019,0.2
16.72444,-92.63694,0,scdlc,3,6,2019,0
16.72444,-92.63694,0.2,scdlc,4,6,2019,0.2
16.72444,-92.63694,0.2,scdlc,5,6,2019,0.2
16.72444,-92.63694,0,scdlc,6,6,2019,0
16.72444,-92.63694,0,scdlc,7,6,2019,0
16.72444,-92.63694,0.2,scdlc,8,6,2019,0.2
16.72444,-92.63694,0.2,scdlc,9,6,2019,0.2
16.72444,-92.63694,0,scdlc,10,6,2019,0
16.72444,-92.63694,0,scdlc,11,6,2019,0
16.72444,-92.63694,0,scdlc,12,6,2019,0
16.72444,-92.63694,0,scdlc,13,6,2019,0
16.72444,-92.63694,0,scdlc,14,6,2019,0
16.72444,-92.63694,0.2,scdlc,15,6,2019,0.2
16.72444,-92.63694,0.2,scdlc,16,6,2019,0.2
16.72444,-92.63694,0,scdlc,17,6,2019,0
16.72444,-92.63694,0,scdlc,18,6,2019,0
16.72444,-92.63694,0,scdlc,19,6,2019,0
16.72444,-92.63694,0,scdlc,20,6,2019,0
16.72444,-92.63694,0,scdlc,21,6,2019,0
16.72444,-92.63694,0,scdlc,22,6,2019,0
16.72444,-92.63694,0.2,scdlc,23,6,2019,0.2
16.72444,-92.63694,0.2,scdlc,24,6,2019,0.2
16.72444,-92.63694,0,scdlc,25,6,2019,0
16.72444,-92.63694,0,scdlc,26,6,2019,0
16.72444,-92.63694,0,scdlc,27,6,2019,0
16.72444,-92.63694,0,scdlc,28,6,2019,0
16.72444,-92.63694,0,scdlc,29,6,2019,0
16.72444,-92.63694,0,scdlc,30,6,2019,0
16.72444,-92.63694,0,scdlc,1,9,2019,0
16.72444,-92.63694,0,scdlc,2,9,2019,0
16.72444,-92.63694,0,scdlc,3,9,2019,0
16.72444,-92.63694,0,scdlc,4,9,2019,0
16.72444,-92.63694,0,scdlc,5,9,2019,0
16.72444,-92.63694,0,scdlc,6,9,2019,0
16.72444,-92.63694,0,scdlc,7,9,2019,0
16.72444,-92.63694,0,scdlc,8,9,2019,0
16.72444,-92.63694,0,scdlc,9,9,2019,0
16.72444,-92.63694,0,scdlc,10,9,2019,0
16.72444,-92.63694,0,scdlc,11,9,2019,0
16.72444,-92.63694,0,scdlc,12,9,2019,0
16.72444,-92.63694,0,scdlc,13,9,2019,0
16.72444,-92.63694,0,scdlc,14,9,2019,0
16.72444,-92.63694,0,scdlc,15,9,2019,0
16.72444,-92.63694,0,scdlc,16,9,2019,0
16.72444,-92.63694,0,scdlc,17,9,2019,0
16.72444,-92.63694,0,scdlc,18,9,2019,0
16.72444,-92.63694,0,scdlc,19,9,2019,0
16.72444,-92.63694,0,scdlc,20,9,2019,0
16.72444,-92.63694,0,scdlc,21,9,2019,0
16.72444,-92.63694,0,scdlc,22,9,2019,0
16.72444,-92.63694,0,scdlc,23,9,2019,0
16.72444,-92.63694,0,scdlc,24,9,2019,0
16.72444,-92.63694,0,scdlc,25,9,2019,0
16.72444,-92.63694,0,scdlc,26,9,2019,0
16.72444,-92.63694,0,scdlc,27,9,2019,0
16.72444,-92.63694,0,scdlc,28,9,2019,0
16.72444,-92.63694,0,scdlc,29,9,2019,0
16.72444,-92.63694,0,scdlc,30,9,2019,0
16.23194,-93.90444,0,scdlc,1,7,2019,0
16.23194,-93.90444,0,scdlc,2,7,2019,0
16.23194,-93.90444,0,scdlc,3,7,2019,0
16.23194,-93.90444,0,scdlc,4,7,2019,0
16.23194,-93.90444,0,scdlc,5,7,2019,0
16.23194,-93.90444,0,scdlc,6,7,2019,0
16.23194,-93.90444,0,scdlc,7,7,2019,0
16.23194,-93.90444,0,scdlc,8,7,2019,0
16.23194,-93.90444,0,scdlc,9,7,2019,0
16.23194,-93.90444,0,scdlc,10,7,2019,0
16.23194,-93.90444,0,scdlc,11,7,2019,0
16.23194,-93.90444,0,scdlc,12,7,2019,0
16.23194,-93.90444,0,scdlc,13,7,2019,0
16.23194,-93.90444,0,scdlc,14,7,2019,0
16.23194,-93.90444,0,scdlc,15,7,2019,0
16.23194,-93.90444,0,scdlc,16,7,2019,0
16.23194,-93.90444,0,scdlc,17,7,2019,0
16.23194,-93.90444,0,scdlc,18,7,2019,0
16.23194,-93.90444,0,scdlc,19,7,2019,0
16.23194,-93.90444,0,scdlc,20,7,2019,0
16.23194,-93.90444,0,scdlc,21,7,2019,0
16.23194,-93.90444,0,scdlc,22,7,2019,0
16.23194,-93.90444,0,scdlc,23,7,2019,0
16.23194,-93.90444,0,scdlc,24,7,2019,0
16.23194,-93.90444,0,scdlc,25,7,2019,0
16.23194,-93.90444,0,scdlc,26,7,2019,0
16.23194,-93.90444,0,scdlc,27,7,2019,0
16.23194,-93.90444,0,scdlc,28,7,2019,0
16.23194,-93.90444,0,scdlc,29,7,2019,0
16.23194,-93.90444,0,scdlc,30,7,2019,0
16.23194,-93.90444,0,scdlc,31,7,2019,0
16.72444,-92.63694,0,scdlc,1,8,2019,0
16.72444,-92.63694,0,scdlc,2,8,2019,0
16.72444,-92.63694,0,scdlc,3,8,2019,0
16.72444,-92.63694,0,scdlc,4,8,2019,0
16.72444,-92.63694,0,scdlc,5,8,2019,0
16.72444,-92.63694,0,scdlc,6,8,2019,0
16.72444,-92.63694,0,scdlc,7,8,2019,0
16.72444,-92.63694,0,scdlc,8,8,2019,0
16.72444,-92.63694,0,scdlc,9,8,2019,0
16.72444,-92.63694,0,scdlc,10,8,2019,0
16.72444,-92.63694,0,scdlc,11,8,2019,0
16.72444,-92.63694,0,scdlc,12,8,2019,0
16.72444,-92.63694,0,scdlc,13,8,2019,0
16.72444,-92.63694,0,scdlc,14,8,2019,0
16.72444,-92.63694,0,scdlc,15,8,2019,0
16.72444,-92.63694,0,scdlc,16,8,2019,0
16.72444,-92.63694,0,scdlc,17,8,2019,0
16.72444,-92.63694,0,scdlc,18,8,2019,0
16.72444,-92.63694,0,scdlc,19,8,2019,0
16.72444,-92.63694,0,scdlc,20,8,2019,0
16.72444,-92.63694,0,scdlc,21,8,2019,0
16.72444,-92.63694,0,scdlc,22,8,2019,0
16.72444,-92.63694,0,scdlc,23,8,2019,0
16.72444,-92.63694,0,scdlc,24,8,2019,0
16.72444,-92.63694,0,scdlc,25,8,2019,0
16.72444,-92.63694,0,scdlc,26,8,2019,0
16.72444,-92.63694,0,scdlc,27,8,2019,0
16.72444,-92.63694,0,scdlc,28,8,2019,0
16.72444,-92.63694,0,scdlc,29,8,2019,0
16.72444,-92.63694,0,scdlc,30,8,2019,0
16.72444,-92.63694,0,scdlc,31,8,2019,0
16.72444,-92.63694,0,scdlc,1,10,2019,0
16.72444,-92.63694,0,scdlc,2,10,2019,0
16.72444,-92.63694,0,scdlc,3,10,2019,0
16.72444,-92.63694,0,scdlc,4,10,2019,0
16.72444,-92.63694,0,scdlc,5,10,2019,0
16.72444,-92.63694,0,scdlc,6,10,2019,0
16.72444,-92.63694,0,scdlc,7,10,2019,0
16.72444,-92.63694,0,scdlc,8,10,2019,0
16.72444,-92.63694,0,scdlc,9,10,2019,0
16.72444,-92.63694,0,scdlc,10,10,2019,0
16.72444,-92.63694,0,scdlc,11,10,2019,0
16.72444,-92.63694,0,scdlc,12,10,2019,0
16.72444,-92.63694,0,scdlc,13,10,2019,0
16.72444,-92.63694,0,scdlc,14,10,2019,0
16.72444,-92.63694,0,scdlc,15,10,2019,0
16.72444,-92.63694,0,scdlc,16,10,2019,0
16.72444,-92.63694,0,scdlc,17,10,2019,0
16.72444,-92.63694,0,scdlc,18,10,2019,0
16.72444,-92.63694,0,scdlc,19,10,2019,0
16.72444,-92.63694,0,scdlc,20,10,2019,0
16.72444,-92.63694,0,scdlc,21,10,2019,0
16.72444,-92.63694,0,scdlc,22,10,2019,0
16.72444,-92.63694,0,scdlc,23,10,2019,0
16.72444,-92.63694,0,scdlc,24,10,2019,0
16.72444,-92.63694,0,scdlc,25,10,2019,0
16.72444,-92.63694,0,scdlc,26,10,2019,0
16.72444,-92.63694,0,scdlc,27,10,2019,0
16.72444,-92.63694,0,scdlc,28,10,2019,0
16.72444,-92.63694,0,scdlc,29,10,2019,0
16.72444,-92.63694,0,scdlc,30,10,2019,0
16.72444,-92.63694,0,scdlc,31,10,2019,0
14.88694,-92.29638,26.4,Tapachula,1,6,2019,26.4
14.88694,-92.29638,23.2,Tapachula,2,6,2019,487.6
14.88694,-92.29638,23.2,Tapachula,3,6,2019,23.2
14.88694,-92.29638,3.4,Tapachula,4,6,2019,3.4
14.88694,-92.29638,3.6,Tapachula,5,6,2019,23.2
14.88694,-92.29638,1.8,Tapachula,6,6,2019,1.8
14.88694,-92.29638,2.4,Tapachula,7,6,2019,19.6
14.88694,-92.29638,23.4,Tapachula,8,6,2019,391
14.88694,-92.29638,23.4,Tapachula,9,6,2019,335.4
14.88694,-92.29638,21.8,Tapachula,10,6,2019,207
14.88694,-92.29638,4.2,Tapachula,11,6,2019,4.2
14.88694,-92.29638,0.4,Tapachula,12,6,2019,2.8
14.88694,-92.29638,9.4,Tapachula,13,6,2019,9.4
14.88694,-92.29638,10.6,Tapachula,14,6,2019,10.6
14.88694,-92.29638,9.2,Tapachula,15,6,2019,9.2
14.88694,-92.29638,0.4,Tapachula,16,6,2019,0.4
14.88694,-92.29638,5.4,Tapachula,17,6,2019,15.8
14.88694,-92.29638,16.4,Tapachula,18,6,2019,16.4
14.88694,-92.29638,11,Tapachula,19,6,2019,13
14.88694,-92.29638,6.2,Tapachula,20,6,2019,6.2
14.88694,-92.29638,6.2,Tapachula,21,6,2019,6.2
14.88694,-92.29638,44,Tapachula,22,6,2019,1494.4
14.88694,-92.29638,48.2,Tapachula,23,6,2019,367
14.88694,-92.29638,35.8,Tapachula,24,6,2019,35.8
14.88694,-92.29638,28.6,Tapachula,25,6,2019,854.2
14.88694,-92.29638,30,Tapachula,26,6,2019,86.4
14.88694,-92.29638,3.6,Tapachula,27,6,2019,6
14.88694,-92.29638,0.2,Tapachula,28,6,2019,0.2
14.88694,-92.29638,10.4,Tapachula,29,6,2019,10.4
14.88694,-92.29638,10.4,Tapachula,30,6,2019,10.4
14.88694,-92.29638,4.6,Tapachula,1,9,2019,39.8
14.88694,-92.29638,1.8,Tapachula,2,9,2019,318.2
14.88694,-92.29638,24.4,Tapachula,3,9,2019,538.6
14.88694,-92.29638,25.8,Tapachula,4,9,2019,1636
14.88694,-92.29638,6,Tapachula,5,9,2019,344
14.88694,-92.29638,21.8,Tapachula,6,9,2019,842.6
14.88694,-92.29638,18.2,Tapachula,7,9,2019,18.2
14.88694,-92.29638,2.8,Tapachula,8,9,2019,28.4
14.88694,-92.29638,38.2,Tapachula,9,9,2019,1871.8
14.88694,-92.29638,42.2,Tapachula,10,9,2019,10931
14.88694,-92.29638,7,Tapachula,11,9,2019,7
14.88694,-92.29638,3,Tapachula,12,9,2019,3
14.88694,-92.29638,3.2,Tapachula,13,9,2019,84
14.88694,-92.29638,3.4,Tapachula,14,9,2019,16.2
14.88694,-92.29638,0.6,Tapachula,15,9,2019,2.2
14.88694,-92.29638,32.8,Tapachula,16,9,2019,1720.2
14.88694,-92.29638,66.2,Tapachula,17,9,2019,66.2
14.88694,-92.29638,42.8,Tapachula,18,9,2019,42.8
14.88694,-92.29638,11,Tapachula,19,9,2019,55.4
14.88694,-92.29638,0,Tapachula,20,9,2019,0
14.88694,-92.29638,40.2,Tapachula,21,9,2019,40.2
14.88694,-92.29638,39.6,Tapachula,22,9,2019,39.6
14.88694,-92.29638,18.2,Tapachula,23,9,2019,231.6
14.88694,-92.29638,9,Tapachula,24,9,2019,9
14.88694,-92.29638,17.6,Tapachula,25,9,2019,559.2
14.88694,-92.29638,27.4,Tapachula,26,9,2019,2512.6
14.88694,-92.29638,30.4,Tapachula,27,9,2019,147
14.88694,-92.29638,42.4,Tapachula,28,9,2019,2646.2
14.88694,-92.29638,42,Tapachula,29,9,2019,454.6
14.88694,-92.29638,3.8,Tapachula,30,9,2019,3.8
14.88694,-92.29638,2,Tapachula,1,7,2019,30.4
14.88694,-92.29638,2,Tapachula,2,7,2019,2
14.88694,-92.29638,0.2,Tapachula,3,7,2019,0.2
14.88694,-92.29638,0.2,Tapachula,4,7,2019,0.2
14.88694,-92.29638,2.4,Tapachula,5,7,2019,11.2
14.88694,-92.29638,2.4,Tapachula,6,7,2019,2.4
14.88694,-92.29638,1.6,Tapachula,7,7,2019,18
14.88694,-92.29638,17,Tapachula,8,7,2019,964.2
14.88694,-92.29638,17.2,Tapachula,9,7,2019,119.2
14.88694,-92.29638,3.8,Tapachula,10,7,2019,48.2
14.88694,-92.29638,3.8,Tapachula,11,7,2019,3.8
14.88694,-92.29638,3.4,Tapachula,12,7,2019,116.2
14.88694,-92.29638,3.8,Tapachula,13,7,2019,3.8
14.88694,-92.29638,4,Tapachula,14,7,2019,992.4
14.88694,-92.29638,9.4,Tapachula,15,7,2019,168.2
14.88694,-92.29638,26,Tapachula,16,7,2019,2479.6
14.88694,-92.29638,18,Tapachula,17,7,2019,18
14.88694,-92.29638,29.2,Tapachula,18,7,2019,920.8
14.88694,-92.29638,30,Tapachula,19,7,2019,444
14.88694,-92.29638,0.8,Tapachula,20,7,2019,0.8
14.88694,-92.29638,0,Tapachula,21,7,2019,0
14.88694,-92.29638,0,Tapachula,22,7,2019,0
14.88694,-92.29638,0,Tapachula,23,7,2019,0
14.88694,-92.29638,6.8,Tapachula,24,7,2019,100.8
14.88694,-92.29638,6.8,Tapachula,25,7,2019,6.8
14.88694,-92.29638,3.4,Tapachula,26,7,2019,432.2
14.88694,-92.29638,0.2,Tapachula,27,7,2019,0.2
14.88694,-92.29638,5,Tapachula,28,7,2019,14.2
14.88694,-92.29638,5.2,Tapachula,29,7,2019,105.2
14.88694,-92.29638,0.8,Tapachula,30,7,2019,0.8
14.88694,-92.29638,0,Tapachula,31,7,2019,0
14.88694,-92.29638,0,Tapachula,1,8,2019,0
14.88694,-92.29638,0.6,Tapachula,2,8,2019,2.2
14.88694,-92.29638,3,Tapachula,3,8,2019,87.4
14.88694,-92.29638,10.4,Tapachula,4,8,2019,390.4
14.88694,-92.29638,10.6,Tapachula,5,8,2019,31.4
14.88694,-92.29638,8.2,Tapachula,6,8,2019,761.8
14.88694,-92.29638,5.6,Tapachula,7,8,2019,5.6
14.88694,-92.29638,11.4,Tapachula,8,8,2019,1611
14.88694,-92.29638,9.4,Tapachula,9,8,2019,9.4
14.88694,-92.29638,0.8,Tapachula,10,8,2019,0.8
14.88694,-92.29638,11.4,Tapachula,11,8,2019,83
14.88694,-92.29638,12,Tapachula,12,8,2019,1967.2
14.88694,-92.29638,0.6,Tapachula,13,8,2019,0.6
14.88694,-92.29638,0,Tapachula,14,8,2019,0
14.88694,-92.29638,4.4,Tapachula,15,8,2019,81.2
14.88694,-92.29638,7.4,Tapachula,16,8,2019,264.6
14.88694,-92.29638,6.4,Tapachula,17,8,2019,986.4
14.88694,-92.29638,5,Tapachula,18,8,2019,5
14.88694,-92.29638,18.6,Tapachula,19,8,2019,531
14.88694,-92.29638,24.2,Tapachula,20,8,2019,747
14.88694,-92.29638,13,Tapachula,21,8,2019,116.6
14.88694,-92.29638,12.8,Tapachula,22,8,2019,12.8
14.88694,-92.29638,0,Tapachula,23,8,2019,0
14.88694,-92.29638,0,Tapachula,24,8,2019,0
14.88694,-92.29638,0.6,Tapachula,25,8,2019,1.8
14.88694,-92.29638,20.8,Tapachula,26,8,2019,1232
14.88694,-92.29638,20.2,Tapachula,27,8,2019,20.2
14.88694,-92.29638,37.6,Tapachula,28,8,2019,428.4
14.88694,-92.29638,39.6,Tapachula,29,8,2019,1476.8
14.88694,-92.29638,7.4,Tapachula,30,8,2019,179.4
14.88694,-92.29638,4.2,Tapachula,31,8,2019,31.8
14.88694,-92.29638,23.8,Tapachula,1,10,2019,308
14.88694,-92.29638,26,Tapachula,2,10,2019,3252.6
14.88694,-92.29638,4,Tapachula,3,10,2019,4
14.88694,-92.29638,3.4,Tapachula,4,10,2019,383.8
14.88694,-92.29638,5.8,Tapachula,5,10,2019,70.2
14.88694,-92.29638,2.4,Tapachula,6,10,2019,2.4
14.88694,-92.29638,10.8,Tapachula,7,10,2019,257.4
14.88694,-92.29638,11.2,Tapachula,8,10,2019,22.2
14.88694,-92.29638,5,Tapachula,9,10,2019,608.6
14.88694,-92.29638,9.4,Tapachula,10,10,2019,185
14.88694,-92.29638,11,Tapachula,11,10,2019,164.6
14.88694,-92.29638,8,Tapachula,12,10,2019,58.2
14.88694,-92.29638,8,Tapachula,13,10,2019,8
14.88694,-92.29638,5.4,Tapachula,14,10,2019,170.6
14.88694,-92.29638,7.6,Tapachula,15,10,2019,864.6
14.88694,-92.29638,7.8,Tapachula,16,10,2019,495.8
14.88694,-92.29638,7,Tapachula,17,10,2019,7
14.88694,-92.29638,0.2,Tapachula,18,10,2019,0.2
14.88694,-92.29638,3.4,Tapachula,19,10,2019,373
14.88694,-92.29638,4,Tapachula,20,10,2019,25
14.88694,-92.29638,4.6,Tapachula,21,10,2019,385.8
14.88694,-92.29638,16.8,Tapachula,22,10,2019,494.2
14.88694,-92.29638,14.6,Tapachula,23,10,2019,14.6
14.88694,-92.29638,9.6,Tapachula,24,10,2019,450.2
14.88694,-92.29638,33.8,Tapachula,25,10,2019,214.4
14.88694,-92.29638,22.4,Tapachula,26,10,2019,22.4
14.88694,-92.29638,8.6,Tapachula,27,10,2019,348.6
14.88694,-92.29638,16.2,Tapachula,28,10,2019,225.4
14.88694,-92.29638,8.6,Tapachula,29,10,2019,8.6
14.88694,-92.29638,23.2,Tapachula,30,10,2019,2804.4
14.88694,-92.29638,23.2,Tapachula,31,10,2019,23.2
16.76277,-93.14722,15.2,Tuxtla,1,6,2019,448.4
16.76277,-93.14722,15.2,Tuxtla,2,6,2019,147.4
16.76277,-93.14722,14.6,Tuxtla,3,6,2019,49.2
16.76277,-93.14722,2.8,Tuxtla,4,6,2019,2.8
16.76277,-93.14722,3.6,Tuxtla,5,6,2019,17.8
16.76277,-93.14722,3.6,Tuxtla,6,6,2019,3.6
16.76277,-93.14722,0,Tuxtla,7,6,2019,0
16.76277,-93.14722,0,Tuxtla,8,6,2019,0
16.76277,-93.14722,0,Tuxtla,9,6,2019,0
16.76277,-93.14722,0,Tuxtla,10,6,2019,0
16.76277,-93.14722,0,Tuxtla,11,6,2019,0
16.76277,-93.14722,0,Tuxtla,12,6,2019,0
16.76277,-93.14722,16.8,Tuxtla,13,6,2019,208
16.76277,-93.14722,16.8,Tuxtla,14,6,2019,16.8
16.76277,-93.14722,0,Tuxtla,15,6,2019,0
16.76277,-93.14722,0,Tuxtla,16,6,2019,0
16.76277,-93.14722,3.6,Tuxtla,17,6,2019,3.6
16.76277,-93.14722,7.2,Tuxtla,18,6,2019,139.2
16.76277,-93.14722,3.2,Tuxtla,19,6,2019,4.2
16.76277,-93.14722,1,Tuxtla,20,6,2019,1
16.76277,-93.14722,0.8,Tuxtla,21,6,2019,0.8
16.76277,-93.14722,0,Tuxtla,22,6,2019,0
16.76277,-93.14722,31.4,Tuxtla,23,6,2019,362.2
16.76277,-93.14722,41,Tuxtla,24,6,2019,41
16.76277,-93.14722,9.6,Tuxtla,25,6,2019,74.8
16.76277,-93.14722,7.2,Tuxtla,26,6,2019,10.6
16.76277,-93.14722,0.8,Tuxtla,27,6,2019,0.8
16.76277,-93.14722,0,Tuxtla,28,6,2019,0
16.76277,-93.14722,0,Tuxtla,29,6,2019,0
16.76277,-93.14722,0,Tuxtla,30,6,2019,0
16.76277,-93.14722,0,Tuxtla,1,9,2019,0
16.76277,-93.14722,0,Tuxtla,2,9,2019,0
16.76277,-93.14722,0,Tuxtla,3,9,2019,0
16.76277,-93.14722,0,Tuxtla,4,9,2019,0
16.76277,-93.14722,2.2,Tuxtla,5,9,2019,2.2
16.76277,-93.14722,4.2,Tuxtla,6,9,2019,307.6
16.76277,-93.14722,2,Tuxtla,7,9,2019,2
16.76277,-93.14722,1.2,Tuxtla,8,9,2019,2.4
16.76277,-93.14722,1.2,Tuxtla,9,9,2019,1.2
16.76277,-93.14722,17,Tuxtla,10,9,2019,51.2
16.76277,-93.14722,18.6,Tuxtla,11,9,2019,1102
16.76277,-93.14722,1.4,Tuxtla,12,9,2019,1.4
16.76277,-93.14722,0,Tuxtla,13,9,2019,0
